epoch, 0, train_dur, 209, test_dur, 255
epoch, 53, train_dur, 308, test_dur, 161
epoch, 54, train_dur, 181, test_dur, 282
epoch, 55, train_dur, 194, test_dur, 252
epoch, 56, train_dur, 337, test_dur, 310
epoch, 57, train_dur, 440, test_dur, 314
epoch, 58, train_dur, 334, test_dur, 165
epoch, 59, train_dur, 242, test_dur, 372
epoch, 60, train_dur, 170, test_dur, 281
epoch, 61, train_dur, 180, test_dur, 346
epoch, 62, train_dur, 209, test_dur, 188
epoch, 63, train_dur, 305, test_dur, 313
epoch, 64, train_dur, 166, test_dur, 159
epoch, 65, train_dur, 290, test_dur, 193
epoch, 66, train_dur, 309, test_dur, 233
epoch, 67, train_dur, 275, test_dur, 169
epoch, 68, train_dur, 169, test_dur, 260
epoch, 69, train_dur, 266, test_dur, 222
epoch, 70, train_dur, 298, test_dur, 177
epoch, 71, train_dur, 187, test_dur, 283
epoch, 72, train_dur, 172, test_dur, 161
epoch, 73, train_dur, 169, test_dur, 216
epoch, 74, train_dur, 176, test_dur, 173
epoch, 75, train_dur, 285, test_dur, 189
epoch, 76, train_dur, 231, test_dur, 235
epoch, 77, train_dur, 219, test_dur, 355
epoch, 78, train_dur, 226, test_dur, 256
epoch, 79, train_dur, 180, test_dur, 191
epoch, 80, train_dur, 179, test_dur, 281
epoch, 81, train_dur, 319, test_dur, 535
epoch, 82, train_dur, 410, test_dur, 234
epoch, 83, train_dur, 280, test_dur, 189
epoch, 84, train_dur, 239, test_dur, 311
epoch, 85, train_dur, 258, test_dur, 282
epoch, 86, train_dur, 162, test_dur, 231
epoch, 87, train_dur, 164, test_dur, 251
epoch, 88, train_dur, 176, test_dur, 282
epoch, 89, train_dur, 163, test_dur, 183
epoch, 90, train_dur, 174, test_dur, 256
epoch, 91, train_dur, 198, test_dur, 279
epoch, 92, train_dur, 173, test_dur, 435
epoch, 93, train_dur, 236, test_dur, 504
epoch, 94, train_dur, 168, test_dur, 281
epoch, 95, train_dur, 382, test_dur, 251
epoch, 96, train_dur, 307, test_dur, 621
epoch, 97, train_dur, 173, test_dur, 279
epoch, 98, train_dur, 227, test_dur, 257
epoch, 99, train_dur, 483, test_dur, 248
epoch, 100, train_dur, 233, test_dur, 284
epoch, 101, train_dur, 307, test_dur, 376
epoch, 102, train_dur, 236, test_dur, 321
epoch, 103, train_dur, 300, test_dur, 159
epoch, 104, train_dur, 170, test_dur, 220
epoch, 105, train_dur, 176, test_dur, 250
epoch, 106, train_dur, 173, test_dur, 346
epoch, 107, train_dur, 334, test_dur, 258
epoch, 108, train_dur, 224, test_dur, 282
epoch, 109, train_dur, 299, test_dur, 187
epoch, 110, train_dur, 275, test_dur, 292
epoch, 111, train_dur, 400, test_dur, 229
epoch, 112, train_dur, 218, test_dur, 249
epoch, 113, train_dur, 299, test_dur, 310
epoch, 114, train_dur, 170, test_dur, 251
epoch, 115, train_dur, 169, test_dur, 227
epoch, 116, train_dur, 246, test_dur, 163
epoch, 117, train_dur, 177, test_dur, 279
epoch, 118, train_dur, 379, test_dur, 230
epoch, 119, train_dur, 184, test_dur, 434
epoch, 120, train_dur, 237, test_dur, 225
epoch, 121, train_dur, 207, test_dur, 163
epoch, 122, train_dur, 407, test_dur, 191
epoch, 123, train_dur, 174, test_dur, 194
epoch, 124, train_dur, 214, test_dur, 311
epoch, 125, train_dur, 174, test_dur, 254
epoch, 126, train_dur, 198, test_dur, 249
epoch, 127, train_dur, 250, test_dur, 391
epoch, 128, train_dur, 292, test_dur, 251
epoch, 129, train_dur, 304, test_dur, 224
epoch, 130, train_dur, 188, test_dur, 279
epoch, 131, train_dur, 229, test_dur, 172
epoch, 132, train_dur, 183, test_dur, 435
epoch, 133, train_dur, 304, test_dur, 317
epoch, 134, train_dur, 251, test_dur, 193
epoch, 135, train_dur, 284, test_dur, 249
epoch, 136, train_dur, 170, test_dur, 254
epoch, 137, train_dur, 306, test_dur, 201
epoch, 138, train_dur, 212, test_dur, 283
epoch, 139, train_dur, 268, test_dur, 219
epoch, 140, train_dur, 189, test_dur, 193
epoch, 141, train_dur, 245, test_dur, 251
epoch, 142, train_dur, 306, test_dur, 281
epoch, 143, train_dur, 233, test_dur, 281
epoch, 144, train_dur, 358, test_dur, 281
epoch, 145, train_dur, 210, test_dur, 287
epoch, 146, train_dur, 186, test_dur, 229
epoch, 147, train_dur, 361, test_dur, 189
epoch, 148, train_dur, 187, test_dur, 443
epoch, 149, train_dur, 242, test_dur, 189
epoch, 150, train_dur, 170, test_dur, 286
epoch, 151, train_dur, 182, test_dur, 226
epoch, 152, train_dur, 291, test_dur, 249
epoch, 153, train_dur, 180, test_dur, 164
epoch, 154, train_dur, 175, test_dur, 176
epoch, 155, train_dur, 239, test_dur, 190
epoch, 156, train_dur, 180, test_dur, 280
epoch, 157, train_dur, 174, test_dur, 173
epoch, 158, train_dur, 168, test_dur, 293
epoch, 159, train_dur, 184, test_dur, 224
epoch, 160, train_dur, 304, test_dur, 167
epoch, 161, train_dur, 176, test_dur, 227
epoch, 162, train_dur, 170, test_dur, 341
epoch, 163, train_dur, 177, test_dur, 311
epoch, 164, train_dur, 212, test_dur, 314
epoch, 165, train_dur, 173, test_dur, 250
epoch, 166, train_dur, 181, test_dur, 257
epoch, 167, train_dur, 173, test_dur, 171
epoch, 168, train_dur, 337, test_dur, 237
epoch, 169, train_dur, 376, test_dur, 280
epoch, 170, train_dur, 172, test_dur, 257
epoch, 171, train_dur, 208, test_dur, 251
epoch, 172, train_dur, 222, test_dur, 281
epoch, 173, train_dur, 360, test_dur, 262
epoch, 174, train_dur, 170, test_dur, 224
epoch, 175, train_dur, 249, test_dur, 312
epoch, 176, train_dur, 159, test_dur, 221
epoch, 177, train_dur, 354, test_dur, 280
epoch, 178, train_dur, 273, test_dur, 312
epoch, 179, train_dur, 206, test_dur, 213
epoch, 180, train_dur, 186, test_dur, 261
epoch, 181, train_dur, 263, test_dur, 258
epoch, 182, train_dur, 191, test_dur, 345
epoch, 183, train_dur, 316, test_dur, 281
epoch, 184, train_dur, 173, test_dur, 284
epoch, 185, train_dur, 321, test_dur, 310
epoch, 186, train_dur, 317, test_dur, 340
epoch, 187, train_dur, 201, test_dur, 227
epoch, 188, train_dur, 197, test_dur, 260
epoch, 189, train_dur, 233, test_dur, 280
epoch, 190, train_dur, 250, test_dur, 310
epoch, 191, train_dur, 220, test_dur, 281
epoch, 192, train_dur, 253, test_dur, 252
epoch, 193, train_dur, 212, test_dur, 380
epoch, 194, train_dur, 170, test_dur, 314
epoch, 195, train_dur, 211, test_dur, 315
epoch, 196, train_dur, 181, test_dur, 327
epoch, 197, train_dur, 266, test_dur, 351
epoch, 198, train_dur, 171, test_dur, 251
epoch, 199, train_dur, 280, test_dur, 286
epoch, 200, train_dur, 264, test_dur, 259
epoch, 201, train_dur, 230, test_dur, 250
epoch, 202, train_dur, 244, test_dur, 407
epoch, 203, train_dur, 240, test_dur, 298
epoch, 204, train_dur, 356, test_dur, 260
epoch, 205, train_dur, 188, test_dur, 343
epoch, 206, train_dur, 323, test_dur, 325
epoch, 207, train_dur, 163, test_dur, 343
epoch, 208, train_dur, 489, test_dur, 456
epoch, 209, train_dur, 247, test_dur, 259
epoch, 210, train_dur, 331, test_dur, 178
epoch, 211, train_dur, 393, test_dur, 496
epoch, 212, train_dur, 287, test_dur, 344
epoch, 213, train_dur, 230, test_dur, 285
epoch, 214, train_dur, 338, test_dur, 251
epoch, 215, train_dur, 282, test_dur, 405
epoch, 216, train_dur, 241, test_dur, 284
epoch, 217, train_dur, 174, test_dur, 307
epoch, 218, train_dur, 183, test_dur, 343
epoch, 219, train_dur, 276, test_dur, 380
epoch, 220, train_dur, 176, test_dur, 281
epoch, 221, train_dur, 220, test_dur, 382
epoch, 222, train_dur, 182, test_dur, 284
epoch, 223, train_dur, 249, test_dur, 343
epoch, 224, train_dur, 207, test_dur, 249
epoch, 225, train_dur, 302, test_dur, 356
epoch, 226, train_dur, 260, test_dur, 350
epoch, 227, train_dur, 187, test_dur, 253
epoch, 228, train_dur, 249, test_dur, 246
epoch, 229, train_dur, 312, test_dur, 252
epoch, 230, train_dur, 214, test_dur, 288
epoch, 231, train_dur, 233, test_dur, 404
epoch, 232, train_dur, 184, test_dur, 221
epoch, 233, train_dur, 240, test_dur, 193
epoch, 234, train_dur, 235, test_dur, 375
epoch, 235, train_dur, 214, test_dur, 332
epoch, 236, train_dur, 243, test_dur, 413
epoch, 237, train_dur, 261, test_dur, 259
epoch, 238, train_dur, 166, test_dur, 224
epoch, 239, train_dur, 304, test_dur, 319
epoch, 240, train_dur, 357, test_dur, 315
epoch, 241, train_dur, 167, test_dur, 375
epoch, 242, train_dur, 361, test_dur, 407
epoch, 243, train_dur, 249, test_dur, 369
epoch, 244, train_dur, 228, test_dur, 410
epoch, 245, train_dur, 247, test_dur, 374
epoch, 246, train_dur, 170, test_dur, 344
epoch, 247, train_dur, 305, test_dur, 190
epoch, 248, train_dur, 203, test_dur, 301
epoch, 249, train_dur, 397, test_dur, 377
epoch, 250, train_dur, 248, test_dur, 403
epoch, 251, train_dur, 229, test_dur, 373
epoch, 252, train_dur, 329, test_dur, 259
epoch, 253, train_dur, 237, test_dur, 343
epoch, 254, train_dur, 418, test_dur, 218
epoch, 255, train_dur, 287, test_dur, 311
epoch, 256, train_dur, 295, test_dur, 321
epoch, 257, train_dur, 192, test_dur, 279
epoch, 258, train_dur, 348, test_dur, 417
epoch, 259, train_dur, 216, test_dur, 406
epoch, 260, train_dur, 241, test_dur, 343
epoch, 261, train_dur, 222, test_dur, 291
epoch, 262, train_dur, 393, test_dur, 387
epoch, 263, train_dur, 315, test_dur, 318
epoch, 264, train_dur, 218, test_dur, 345
epoch, 265, train_dur, 162, test_dur, 383
epoch, 266, train_dur, 187, test_dur, 321
epoch, 267, train_dur, 338, test_dur, 321
epoch, 268, train_dur, 242, test_dur, 248
epoch, 269, train_dur, 418, test_dur, 319
epoch, 270, train_dur, 481, test_dur, 344
epoch, 271, train_dur, 211, test_dur, 325
epoch, 272, train_dur, 305, test_dur, 374
epoch, 273, train_dur, 229, test_dur, 212
epoch, 274, train_dur, 171, test_dur, 506
epoch, 275, train_dur, 237, test_dur, 285
epoch, 276, train_dur, 289, test_dur, 293
epoch, 277, train_dur, 205, test_dur, 342
epoch, 278, train_dur, 365, test_dur, 225
epoch, 279, train_dur, 324, test_dur, 259
epoch, 280, train_dur, 181, test_dur, 397
epoch, 281, train_dur, 180, test_dur, 415
epoch, 282, train_dur, 194, test_dur, 318
epoch, 283, train_dur, 320, test_dur, 280
epoch, 284, train_dur, 212, test_dur, 281
epoch, 285, train_dur, 279, test_dur, 293
epoch, 286, train_dur, 329, test_dur, 506
epoch, 287, train_dur, 243, test_dur, 419
epoch, 288, train_dur, 399, test_dur, 376
epoch, 289, train_dur, 183, test_dur, 330
epoch, 290, train_dur, 239, test_dur, 343
epoch, 291, train_dur, 246, test_dur, 202
epoch, 292, train_dur, 317, test_dur, 282
epoch, 293, train_dur, 279, test_dur, 559
epoch, 294, train_dur, 274, test_dur, 224
epoch, 295, train_dur, 287, test_dur, 543
epoch, 296, train_dur, 249, test_dur, 353
epoch, 297, train_dur, 362, test_dur, 418
epoch, 298, train_dur, 164, test_dur, 248
epoch, 299, train_dur, 389, test_dur, 506
epoch, 300, train_dur, 368, test_dur, 320
epoch, 301, train_dur, 223, test_dur, 321
epoch, 302, train_dur, 308, test_dur, 270
epoch, 303, train_dur, 396, test_dur, 409
epoch, 304, train_dur, 262, test_dur, 235
epoch, 305, train_dur, 176, test_dur, 343
epoch, 306, train_dur, 304, test_dur, 372
epoch, 307, train_dur, 211, test_dur, 511
epoch, 308, train_dur, 231, test_dur, 374
epoch, 309, train_dur, 476, test_dur, 411
epoch, 310, train_dur, 254, test_dur, 253
epoch, 311, train_dur, 386, test_dur, 419
epoch, 312, train_dur, 384, test_dur, 319
epoch, 313, train_dur, 304, test_dur, 338
epoch, 314, train_dur, 234, test_dur, 599
epoch, 315, train_dur, 322, test_dur, 542
epoch, 316, train_dur, 230, test_dur, 376
epoch, 317, train_dur, 384, test_dur, 468
epoch, 318, train_dur, 409, test_dur, 387
epoch, 319, train_dur, 341, test_dur, 417
epoch, 320, train_dur, 266, test_dur, 413
epoch, 321, train_dur, 341, test_dur, 350
epoch, 322, train_dur, 372, test_dur, 436
epoch, 323, train_dur, 176, test_dur, 399
epoch, 324, train_dur, 539, test_dur, 584
epoch, 325, train_dur, 211, test_dur, 489
epoch, 326, train_dur, 331, test_dur, 288
epoch, 327, train_dur, 304, test_dur, 422
epoch, 328, train_dur, 352, test_dur, 375
epoch, 329, train_dur, 283, test_dur, 440
epoch, 330, train_dur, 251, test_dur, 356
epoch, 331, train_dur, 265, test_dur, 379
epoch, 332, train_dur, 298, test_dur, 409
epoch, 333, train_dur, 216, test_dur, 405
epoch, 334, train_dur, 302, test_dur, 591
epoch, 335, train_dur, 241, test_dur, 559
epoch, 336, train_dur, 221, test_dur, 382
epoch, 337, train_dur, 511, test_dur, 460
epoch, 338, train_dur, 395, test_dur, 289
epoch, 339, train_dur, 179, test_dur, 252
epoch, 340, train_dur, 527, test_dur, 403
epoch, 341, train_dur, 464, test_dur, 468
epoch, 342, train_dur, 436, test_dur, 516
epoch, 343, train_dur, 226, test_dur, 556
epoch, 344, train_dur, 304, test_dur, 437
epoch, 345, train_dur, 297, test_dur, 534
epoch, 346, train_dur, 335, test_dur, 445
epoch, 347, train_dur, 276, test_dur, 473
epoch, 348, train_dur, 292, test_dur, 511
epoch, 349, train_dur, 296, test_dur, 354
epoch, 350, train_dur, 250, test_dur, 588
epoch, 351, train_dur, 217, test_dur, 310
epoch, 352, train_dur, 396, test_dur, 425
epoch, 353, train_dur, 316, test_dur, 623
epoch, 354, train_dur, 229, test_dur, 494
epoch, 355, train_dur, 407, test_dur, 475
epoch, 356, train_dur, 244, test_dur, 472
epoch, 357, train_dur, 354, test_dur, 568
epoch, 358, train_dur, 182, test_dur, 374
epoch, 359, train_dur, 332, test_dur, 440
epoch, 360, train_dur, 459, test_dur, 313
epoch, 361, train_dur, 361, test_dur, 464
epoch, 362, train_dur, 267, test_dur, 499
epoch, 363, train_dur, 185, test_dur, 641
epoch, 364, train_dur, 437, test_dur, 563
epoch, 365, train_dur, 220, test_dur, 498
epoch, 366, train_dur, 242, test_dur, 480
epoch, 367, train_dur, 284, test_dur, 527
epoch, 368, train_dur, 420, test_dur, 342
epoch, 369, train_dur, 547, test_dur, 777
epoch, 370, train_dur, 278, test_dur, 559
epoch, 371, train_dur, 348, test_dur, 506
epoch, 372, train_dur, 221, test_dur, 510
epoch, 373, train_dur, 432, test_dur, 561
epoch, 374, train_dur, 353, test_dur, 531
epoch, 375, train_dur, 478, test_dur, 352
epoch, 376, train_dur, 318, test_dur, 344
epoch, 377, train_dur, 368, test_dur, 504
epoch, 378, train_dur, 305, test_dur, 329
epoch, 379, train_dur, 326, test_dur, 516
epoch, 380, train_dur, 302, test_dur, 554
epoch, 381, train_dur, 232, test_dur, 559
epoch, 382, train_dur, 257, test_dur, 463
epoch, 383, train_dur, 356, test_dur, 343
epoch, 384, train_dur, 427, test_dur, 423
epoch, 385, train_dur, 186, test_dur, 376
epoch, 386, train_dur, 345, test_dur, 504
epoch, 387, train_dur, 287, test_dur, 566
epoch, 388, train_dur, 405, test_dur, 594
epoch, 389, train_dur, 274, test_dur, 302
epoch, 390, train_dur, 224, test_dur, 521
epoch, 391, train_dur, 242, test_dur, 497
epoch, 392, train_dur, 251, test_dur, 467
epoch, 393, train_dur, 327, test_dur, 466
epoch, 394, train_dur, 487, test_dur, 560
epoch, 395, train_dur, 440, test_dur, 466
epoch, 396, train_dur, 345, test_dur, 426
epoch, 397, train_dur, 375, test_dur, 589
epoch, 398, train_dur, 391, test_dur, 756
epoch, 399, train_dur, 341, test_dur, 469
epoch, 400, train_dur, 384, test_dur, 477
epoch, 401, train_dur, 284, test_dur, 524
epoch, 402, train_dur, 509, test_dur, 568
epoch, 403, train_dur, 414, test_dur, 507
epoch, 404, train_dur, 440, test_dur, 437
epoch, 405, train_dur, 469, test_dur, 376
epoch, 406, train_dur, 509, test_dur, 402
epoch, 407, train_dur, 255, test_dur, 516
epoch, 408, train_dur, 513, test_dur, 585
epoch, 409, train_dur, 439, test_dur, 651
epoch, 410, train_dur, 269, test_dur, 314
epoch, 411, train_dur, 561, test_dur, 602
epoch, 412, train_dur, 397, test_dur, 448
epoch, 413, train_dur, 329, test_dur, 532
epoch, 414, train_dur, 396, test_dur, 466
epoch, 415, train_dur, 285, test_dur, 498
epoch, 416, train_dur, 388, test_dur, 590
epoch, 417, train_dur, 306, test_dur, 620
epoch, 418, train_dur, 347, test_dur, 531
epoch, 419, train_dur, 348, test_dur, 603
epoch, 420, train_dur, 322, test_dur, 633
epoch, 421, train_dur, 400, test_dur, 562
epoch, 422, train_dur, 365, test_dur, 651
epoch, 423, train_dur, 248, test_dur, 500
epoch, 424, train_dur, 599, test_dur, 572
epoch, 425, train_dur, 240, test_dur, 424
epoch, 426, train_dur, 191, test_dur, 738
epoch, 427, train_dur, 259, test_dur, 540
epoch, 428, train_dur, 353, test_dur, 560
epoch, 429, train_dur, 395, test_dur, 539
epoch, 430, train_dur, 327, test_dur, 579
epoch, 431, train_dur, 432, test_dur, 596
epoch, 432, train_dur, 486, test_dur, 537
epoch, 433, train_dur, 268, test_dur, 496
epoch, 434, train_dur, 371, test_dur, 357
epoch, 435, train_dur, 456, test_dur, 780
epoch, 436, train_dur, 408, test_dur, 633
epoch, 437, train_dur, 312, test_dur, 374
epoch, 438, train_dur, 477, test_dur, 474
epoch, 439, train_dur, 227, test_dur, 507
epoch, 440, train_dur, 475, test_dur, 602
epoch, 441, train_dur, 334, test_dur, 812
epoch, 442, train_dur, 363, test_dur, 760
epoch, 443, train_dur, 283, test_dur, 661
epoch, 444, train_dur, 380, test_dur, 559
epoch, 445, train_dur, 197, test_dur, 459
epoch, 446, train_dur, 471, test_dur, 527
epoch, 447, train_dur, 433, test_dur, 579
epoch, 448, train_dur, 386, test_dur, 515
epoch, 449, train_dur, 452, test_dur, 497
epoch, 450, train_dur, 370, test_dur, 656
epoch, 451, train_dur, 334, test_dur, 414
epoch, 452, train_dur, 391, test_dur, 668
epoch, 453, train_dur, 294, test_dur, 683
epoch, 454, train_dur, 429, test_dur, 543
epoch, 455, train_dur, 398, test_dur, 464
epoch, 456, train_dur, 500, test_dur, 612
epoch, 457, train_dur, 482, test_dur, 561
epoch, 458, train_dur, 466, test_dur, 593
epoch, 459, train_dur, 354, test_dur, 522
epoch, 460, train_dur, 492, test_dur, 434
epoch, 461, train_dur, 520, test_dur, 591
epoch, 462, train_dur, 490, test_dur, 467
epoch, 463, train_dur, 271, test_dur, 607
epoch, 464, train_dur, 413, test_dur, 601
epoch, 465, train_dur, 537, test_dur, 640
epoch, 466, train_dur, 403, test_dur, 709
epoch, 467, train_dur, 444, test_dur, 536
epoch, 468, train_dur, 469, test_dur, 446
epoch, 469, train_dur, 357, test_dur, 504
epoch, 470, train_dur, 382, test_dur, 451
epoch, 471, train_dur, 372, test_dur, 620
epoch, 472, train_dur, 351, test_dur, 748
epoch, 473, train_dur, 438, test_dur, 619
epoch, 474, train_dur, 457, test_dur, 566
epoch, 475, train_dur, 282, test_dur, 500
epoch, 476, train_dur, 249, test_dur, 562
epoch, 477, train_dur, 425, test_dur, 461
epoch, 478, train_dur, 470, test_dur, 693
epoch, 479, train_dur, 373, test_dur, 564
epoch, 480, train_dur, 426, test_dur, 435
epoch, 481, train_dur, 419, test_dur, 708
epoch, 482, train_dur, 304, test_dur, 649
epoch, 483, train_dur, 391, test_dur, 433
epoch, 484, train_dur, 364, test_dur, 530
epoch, 485, train_dur, 337, test_dur, 393
epoch, 486, train_dur, 472, test_dur, 369
epoch, 487, train_dur, 283, test_dur, 438
epoch, 488, train_dur, 513, test_dur, 502
epoch, 489, train_dur, 274, test_dur, 470
epoch, 490, train_dur, 318, test_dur, 696
epoch, 491, train_dur, 453, test_dur, 366
epoch, 492, train_dur, 369, test_dur, 385
epoch, 493, train_dur, 737, test_dur, 326
epoch, 494, train_dur, 324, test_dur, 647
epoch, 495, train_dur, 333, test_dur, 517
epoch, 496, train_dur, 212, test_dur, 514
epoch, 497, train_dur, 355, test_dur, 497
epoch, 498, train_dur, 398, test_dur, 591
epoch, 499, train_dur, 352, test_dur, 356
epoch, 500, train_dur, 548, test_dur, 299
epoch, 501, train_dur, 399, test_dur, 415
epoch, 502, train_dur, 354, test_dur, 642
epoch, 503, train_dur, 444, test_dur, 302
epoch, 504, train_dur, 333, test_dur, 614
epoch, 505, train_dur, 510, test_dur, 423
epoch, 506, train_dur, 401, test_dur, 423
epoch, 507, train_dur, 312, test_dur, 441
epoch, 508, train_dur, 352, test_dur, 343
epoch, 509, train_dur, 325, test_dur, 345
epoch, 510, train_dur, 512, test_dur, 530
epoch, 511, train_dur, 245, test_dur, 437
epoch, 512, train_dur, 306, test_dur, 533
epoch, 513, train_dur, 429, test_dur, 647
epoch, 514, train_dur, 338, test_dur, 376
epoch, 515, train_dur, 438, test_dur, 405
epoch, 516, train_dur, 425, test_dur, 507
epoch, 517, train_dur, 299, test_dur, 548
epoch, 518, train_dur, 399, test_dur, 436
epoch, 519, train_dur, 516, test_dur, 352
epoch, 520, train_dur, 343, test_dur, 407
epoch, 521, train_dur, 461, test_dur, 530
epoch, 522, train_dur, 275, test_dur, 476
epoch, 523, train_dur, 338, test_dur, 370
epoch, 524, train_dur, 364, test_dur, 492
epoch, 525, train_dur, 497, test_dur, 543
epoch, 526, train_dur, 375, test_dur, 592
epoch, 527, train_dur, 454, test_dur, 342
epoch, 528, train_dur, 379, test_dur, 515
epoch, 529, train_dur, 385, test_dur, 278
epoch, 530, train_dur, 367, test_dur, 488
epoch, 531, train_dur, 560, test_dur, 443
epoch, 532, train_dur, 270, test_dur, 569
epoch, 533, train_dur, 429, test_dur, 453
epoch, 534, train_dur, 330, test_dur, 382
epoch, 535, train_dur, 327, test_dur, 602
epoch, 536, train_dur, 265, test_dur, 607
epoch, 537, train_dur, 416, test_dur, 480
epoch, 538, train_dur, 387, test_dur, 313
epoch, 539, train_dur, 276, test_dur, 489
epoch, 540, train_dur, 428, test_dur, 466
epoch, 541, train_dur, 355, test_dur, 560
epoch, 542, train_dur, 553, test_dur, 413
epoch, 543, train_dur, 346, test_dur, 535
epoch, 544, train_dur, 420, test_dur, 548
epoch, 545, train_dur, 340, test_dur, 467
epoch, 546, train_dur, 457, test_dur, 605
epoch, 547, train_dur, 415, test_dur, 358
epoch, 548, train_dur, 347, test_dur, 573
epoch, 549, train_dur, 332, test_dur, 381
epoch, 550, train_dur, 554, test_dur, 507
epoch, 551, train_dur, 255, test_dur, 435
epoch, 552, train_dur, 373, test_dur, 725
epoch, 553, train_dur, 397, test_dur, 559
epoch, 554, train_dur, 315, test_dur, 315
epoch, 555, train_dur, 477, test_dur, 510
epoch, 556, train_dur, 413, test_dur, 560
epoch, 557, train_dur, 369, test_dur, 425
epoch, 558, train_dur, 439, test_dur, 456
epoch, 559, train_dur, 586, test_dur, 351
epoch, 560, train_dur, 388, test_dur, 617
epoch, 561, train_dur, 374, test_dur, 435
epoch, 562, train_dur, 342, test_dur, 452
epoch, 563, train_dur, 402, test_dur, 301
epoch, 564, train_dur, 430, test_dur, 555
epoch, 565, train_dur, 397, test_dur, 442
epoch, 566, train_dur, 425, test_dur, 393
epoch, 567, train_dur, 302, test_dur, 552
epoch, 568, train_dur, 226, test_dur, 412
epoch, 569, train_dur, 406, test_dur, 543
epoch, 570, train_dur, 401, test_dur, 437
epoch, 571, train_dur, 526, test_dur, 264
epoch, 572, train_dur, 209, test_dur, 440
epoch, 573, train_dur, 345, test_dur, 452
epoch, 574, train_dur, 437, test_dur, 785
epoch, 575, train_dur, 500, test_dur, 527
epoch, 576, train_dur, 525, test_dur, 477
epoch, 577, train_dur, 415, test_dur, 414
epoch, 578, train_dur, 439, test_dur, 474
epoch, 579, train_dur, 416, test_dur, 502
epoch, 580, train_dur, 322, test_dur, 307
epoch, 581, train_dur, 412, test_dur, 768
epoch, 582, train_dur, 521, test_dur, 393
epoch, 583, train_dur, 457, test_dur, 409
epoch, 584, train_dur, 398, test_dur, 636
epoch, 585, train_dur, 354, test_dur, 403
epoch, 586, train_dur, 430, test_dur, 414
epoch, 587, train_dur, 213, test_dur, 380
epoch, 588, train_dur, 382, test_dur, 341
epoch, 589, train_dur, 369, test_dur, 340
epoch, 590, train_dur, 602, test_dur, 460
epoch, 591, train_dur, 343, test_dur, 373
epoch, 592, train_dur, 350, test_dur, 318
epoch, 593, train_dur, 351, test_dur, 459
epoch, 594, train_dur, 319, test_dur, 552
epoch, 595, train_dur, 301, test_dur, 597
epoch, 596, train_dur, 241, test_dur, 568
epoch, 597, train_dur, 395, test_dur, 475
epoch, 598, train_dur, 384, test_dur, 528
epoch, 599, train_dur, 407, test_dur, 475
epoch, 600, train_dur, 327, test_dur, 701
epoch, 601, train_dur, 446, test_dur, 498
epoch, 602, train_dur, 552, test_dur, 594
epoch, 603, train_dur, 403, test_dur, 358
epoch, 604, train_dur, 166, test_dur, 467
epoch, 605, train_dur, 376, test_dur, 414
epoch, 606, train_dur, 317, test_dur, 478
